0.000384052	-0.000279706	0														0.000279706
0.000389605	-0.000277406	0														0.000277406
0.000395194	-0.000275195	0														0.000275195
0.000400818	-0.000273074	0														0.000273074
0.000406475	-0.000271044	0														0.000271044
0.000412165	-0.000269104	0														0.000269104
0.000417884	-0.000267256	0														0.000267256
0.000423632	-0.0002655	0														0.0002655
0.000429408	-0.000263836	0														0.000263836
0.00043521	-0.000262264	0														0.000262264
0.000441036	-0.000260786	0														0.000260786
0.000446885	-0.000259402	0														0.000259402
0.000452755	-0.000258112	0														0.000258112
0.000458646	-0.000256915	0														0.000256915
0.000464554	-0.000255814	0														0.000255814
0.00047048	-0.000254807	0														0.000254807
0.000476421	-0.000253895	0														0.000253895
0.000482376	-0.000253079	0														0.000253079
0.000488343	-0.000252358	0														0.000252358
0.000494321	-0.000251733	0														0.000251733
0.000500309	-0.000251204	0														0.000251204
0.000506304	-0.00025077	0														0.00025077
0.000512305	-0.000250433	0														0.000250433
0.000518311	-0.000250193	0														0.000250193
0.00052432	-0.000250048	0														0.000250048
0.00053033	-0.00025	0														0.00025
0.000531078	-0.000250003	0														0.000250003
0.000531827	-0.000250012	0														0.000250012
0.000532575	-0.000250026	0														0.000250026
0.000533323	-0.000250047	0														0.000250047
0.000534071	-0.000250073	0														0.000250073
0.000534819	-0.000250106	0														0.000250106
0.000535566	-0.000250144	0														0.000250144
0.000536313	-0.000250188	0														0.000250188
0.00053706	-0.000250237	0														0.000250237
0.000537806	-0.000250293	0														0.000250293
0.000538552	-0.000250355	0														0.000250355
0.000539297	-0.000250422	0														0.000250422
0.000540042	-0.000250495	0														0.000250495
0.000540786	-0.000250574	0														0.000250574
0.00054153	-0.000250659	0														0.000250659
0.000542272	-0.00025075	0														0.00025075
0.000543015	-0.000250846	0														0.000250846
0.000543756	-0.000250948	0														0.000250948
0.000544496	-0.000251057	0														0.000251057
0.000545236	-0.00025117	0														0.00025117
0.000545975	-0.00025129	0														0.00025129
0.000546712	-0.000251416	0														0.000251416
0.000547449	-0.000251547	0														0.000251547
0.000548185	-0.000251684	0														0.000251684
0.00054892	-0.000251827	0														0.000251827
0.000549653	-0.000251975	0														0.000251975
0.000550385	-0.00025213	0														0.00025213
0.000551116	-0.00025229	0														0.00025229
0.000551846	-0.000252455	0														0.000252455
0.000552575	-0.000252627	0														0.000252627
0.000553302	-0.000252804	0														0.000252804
0.000554027	-0.000252987	0														0.000252987
0.000554751	-0.000253175	0														0.000253175
0.000555474	-0.00025337	0														0.00025337
0.000556195	-0.000253569	0														0.000253569
0.000556915	-0.000253775	0														0.000253775
0.000557633	-0.000253986	0														0.000253986
0.000558349	-0.000254203	0														0.000254203
0.000559064	-0.000254425	0														0.000254425
0.000559776	-0.000254653	0														0.000254653
0.000560487	-0.000254887	0														0.000254887
0.000561197	-0.000255126	0														0.000255126
0.000561904	-0.00025537	0														0.00025537
0.000562609	-0.000255621	0														0.000255621
0.000563312	-0.000255876	0														0.000255876
0.000564014	-0.000256137	0														0.000256137
0.000564713	-0.000256404	0														0.000256404
0.00056541	-0.000256676	0														0.000256676
0.000566105	-0.000256954	0														0.000256954
0.000598251	-0.000266773	0														0.000266773
0.000645584	-0.00027639	0														0.00027639
0.000708102	-0.000285804	0														0.000285804
0.000785807	-0.000295015	0														0.000295015
0.000878697	-0.000304025	0														0.000304025
0.000986774	-0.000312831	0														0.000312831
0.001110036	-0.000321436	0														0.000321436
0.001248484	-0.000329837	0														0.000329837
0.001402119	-0.000338037	0														0.000338037
0.001570939	-0.000346034	0														0.000346034
0.001754945	-0.000353828	0														0.000353828
0.001954138	-0.00036142	0														0.00036142
0.002168516	-0.00036881	0														0.00036881
0.00239808	-0.000375997	0														0.000375997
0.00264283	-0.000382982	0														0.000382982
0.002902767	-0.000389764	0														0.000389764
0.003177889	-0.000396344	0														0.000396344
0.003468197	-0.000402721	0														0.000402721
0.003773691	-0.000408896	0														0.000408896
0.004094371	-0.000414868	0														0.000414868
0.004430238	-0.000420638	0														0.000420638
0.00478129	-0.000426206	0														0.000426206
0.005147528	-0.000431571	0														0.000431571
0.005528952	-0.000436733	0														0.000436733
0.005925562	-0.000441693	0														0.000441693
0.006337358	-0.000446451	0														0.000446451
0.00676434	-0.000451006	0														0.000451006
0.007206508	-0.000455359	0														0.000455359
0.007663862	-0.000459509	0														0.000459509
0.008136402	-0.000463457	0														0.000463457
0.008624128	-0.000467202	0														0.000467202
0.00912704	-0.000470745	0														0.000470745
0.009645138	-0.000474086	0														0.000474086
0.010178422	-0.000477224	0														0.000477224
0.010726892	-0.00048016	0														0.00048016
0.011290548	-0.000482893	0														0.000482893
0.01186939	-0.000485423	0														0.000485423
0.012463418	-0.000487752	0														0.000487752
0.013072632	-0.000489877	0														0.000489877
0.013697032	-0.000491801	0														0.000491801
0.014336618	-0.000493521	0														0.000493521
0.01499139	-0.00049504	0														0.00049504
0.015661347	-0.000496356	0														0.000496356
0.016346491	-0.000497469	0														0.000497469
0.017046821	-0.00049838	0														0.00049838
0.017762337	-0.000499089	0														0.000499089
0.018493039	-0.000499595	0														0.000499595
0.019238926	-0.000499899	0														0.000499899
0.02	-0.0005	0														0.0005
